date,product,category,sales_quantity,unit_price,region
2026-07-05,Product B,Home,419,72.38,Antalya
2026-01-20,Product C,Apparel,358,165.03,Adana
2026-03-15,Product B,Home,227,82.42,Istanbul
2026-07-02,Product C,Electronics,383,125.55,Adana
2026-09-09,Product C,Electronics,61,144.91,Antalya
2026-02-12,Product A,Home,286,281.06,Konya
2026-06-14,Product B,Apparel,201,114.2,Adana
2026-11-30,Product B,Home,112,101.24,Adana
2026-02-01,Product C,Electronics,329,192.99,Bursa
2026-07-21,Product B,Apparel,194,80.85,Bursa
2026-05-26,Product A,Apparel,194,266.34,Bursa
2026-12-03,Product B,Home,482,114.4,Konya
2026-11-04,Product C,Electronics,70,165.8,Antalya
2026-05-03,Product A,Electronics,294,269.76,Istanbul
2026-05-10,Product A,Home,398,347.57,Adana
2026-05-20,Product A,Electronics,425,331.2,Izmir
2026-06-12,Product C,Home,428,183.44,Istanbul
2026-03-06,Product B,Apparel,90,118.34,Gaziantep
2026-01-05,Product C,Apparel,383,126.22,Gaziantep
2026-03-10,Product C,Apparel,457,193.9,Gaziantep
2026-04-15,Product B,Apparel,234,71.38,Ankara
2026-10-09,Product A,Home,409,295.78,Istanbul
2026-03-23,Product C,Apparel,114,122.77,Bursa
2026-06-08,Product A,Electronics,52,262.75,Izmir
2026-01-15,Product C,Electronics,292,124.62,Istanbul
2026-02-22,Product C,Apparel,253,128.05,Adana
2026-01-14,Product C,Home,327,177.99,Izmir
2026-02-27,Product B,Home,164,100.12,Izmir
2026-03-21,Product A,Apparel,73,320.16,Gaziantep
2026-01-11,Product A,Apparel,49,282.91,Adana
2026-01-10,Product B,Home,343,104.15,Gaziantep
2026-07-18,Product B,Electronics,300,101.26,Antalya
2026-01-24,Product C,Electronics,34,149.29,Antalya
2026-01-25,Product C,Apparel,389,184.4,Konya
2026-04-25,Product C,Home,484,193.39,Gaziantep
2026-01-26,Product C,Home,36,126.23,Gaziantep
2026-03-04,Product A,Home,210,321.7,Izmir
2026-12-06,Product B,Electronics,21,115.89,Istanbul
2026-09-28,Product C,Home,361,170.86,Ankara
2026-02-20,Product B,Apparel,469,95.48,Istanbul
2026-07-17,Product C,Home,235,170.21,Bursa
2026-04-16,Product C,Home,50,153.86,Ankara
2026-04-29,Product A,Apparel,263,299.4,Antalya
2026-09-22,Product C,Electronics,367,132.21,Adana
2026-08-15,Product C,Home,382,186.46,Bursa
2026-11-23,Product A,Home,436,254.31,Izmir
2026-03-29,Product C,Home,275,137.23,Izmir
2026-07-03,Product C,Apparel,318,184.72,Ankara
2026-07-13,Product C,Apparel,442,181.1,Konya
2026-11-28,Product C,Electronics,39,165.57,Bursa
2026-08-13,Product C,Home,146,187.44,Bursa
2026-05-14,Product A,Home,269,346.91,Konya
2026-12-27,Product A,Electronics,363,338.81,Gaziantep
2026-08-23,Product B,Electronics,217,81.64,Istanbul
2026-03-24,Product A,Electronics,39,265.64,Gaziantep
2026-02-07,Product C,Electronics,458,185.1,Bursa
2026-10-16,Product A,Home,402,334.45,Gaziantep
2026-06-13,Product C,Apparel,117,120.34,Izmir
2026-11-16,Product C,Electronics,129,153.0,Bursa
2026-04-10,Product B,Electronics,247,107.04,Istanbul
2026-01-08,Product B,Home,142,114.67,Antalya
2026-06-07,Product C,Home,370,148.94,Ankara
2026-07-24,Product B,Electronics,59,82.46,Adana
2026-05-19,Product B,Home,437,88.34,Izmir
2026-10-08,Product C,Electronics,33,166.92,Gaziantep
2026-01-29,Product A,Home,443,307.75,Istanbul
2026-12-01,Product B,Apparel,19,97.59,Antalya
2026-04-22,Product B,Apparel,372,76.47,Antalya
2026-01-17,Product C,Apparel,108,198.44,Ankara
2026-08-10,Product B,Home,263,94.55,Adana
2026-08-22,Product A,Apparel,464,343.99,Ankara
2026-02-08,Product A,Electronics,489,323.76,Konya
2026-06-27,Product B,Apparel,264,114.96,Istanbul
2026-04-18,Product A,Electronics,364,258.08,Adana
2026-03-21,Product C,Apparel,465,176.67,Bursa
2026-08-15,Product B,Apparel,68,73.29,Konya
2026-05-10,Product C,Home,373,137.98,Ankara
2026-11-12,Product A,Apparel,297,293.06,Konya
2026-01-29,Product C,Electronics,261,145.71,Izmir
2026-08-16,Product B,Electronics,286,110.28,Bursa
2026-02-09,Product C,Home,22,129.56,Gaziantep
2026-05-31,Product C,Apparel,319,142.64,Gaziantep
2026-06-30,Product B,Home,448,87.16,Gaziantep
2026-06-28,Product B,Home,142,108.41,Konya
2026-04-24,Product C,Home,242,163.21,Konya
2026-09-09,Product C,Electronics,238,173.57,Gaziantep
2026-07-21,Product A,Apparel,327,267.84,Ankara
2026-05-24,Product C,Home,172,170.72,Ankara
2026-07-23,Product B,Electronics,420,81.78,Antalya
2026-07-01,Product C,Apparel,345,163.01,Adana
2026-01-11,Product C,Electronics,84,171.4,Adana
2026-08-30,Product C,Electronics,432,177.51,Konya
2026-06-01,Product C,Electronics,285,182.78,Antalya
2026-05-22,Product A,Electronics,232,290.4,Konya
2026-07-13,Product C,Apparel,16,167.93,Antalya
2026-05-02,Product B,Electronics,11,97.92,Ankara
2026-03-20,Product B,Electronics,483,87.57,Gaziantep
2026-11-14,Product B,Home,177,81.45,Izmir
2026-05-02,Product C,Home,59,124.93,Bursa
2026-03-27,Product A,Electronics,60,337.13,Adana
2026-02-07,Product A,Electronics,244,347.81,Adana
2026-08-26,Product A,Electronics,464,305.26,Gaziantep
2026-01-09,Product A,Electronics,320,334.96,Istanbul
2026-09-22,Product B,Apparel,444,70.68,Adana
2026-12-02,Product B,Electronics,237,92.7,Ankara
2026-11-23,Product C,Home,58,125.87,Gaziantep
2026-08-05,Product A,Electronics,73,329.28,Istanbul
2026-02-11,Product B,Electronics,220,90.25,Bursa
2026-12-09,Product B,Apparel,420,82.65,Istanbul
2026-06-11,Product C,Apparel,371,148.14,Antalya
2026-11-29,Product C,Apparel,263,143.13,Bursa
2026-07-25,Product A,Apparel,229,282.5,Gaziantep
2026-10-13,Product B,Apparel,387,116.55,Bursa
2026-05-31,Product B,Home,234,83.41,Bursa
2026-05-24,Product A,Apparel,30,340.09,Ankara
2026-12-27,Product A,Electronics,171,265.67,Konya
2026-05-28,Product C,Electronics,150,121.71,Istanbul
2026-05-14,Product C,Apparel,398,178.43,Gaziantep
2026-08-18,Product B,Apparel,358,100.87,Izmir
2026-04-07,Product B,Home,310,80.96,Ankara
2026-11-11,Product B,Electronics,80,108.37,Gaziantep
2026-09-07,Product C,Electronics,305,195.98,Ankara
2026-08-05,Product A,Apparel,402,333.08,Gaziantep
2026-11-10,Product C,Apparel,454,144.91,Gaziantep
2026-09-25,Product B,Electronics,230,101.22,Antalya
2026-12-12,Product B,Home,334,118.22,Izmir
2026-09-13,Product A,Apparel,211,289.74,Gaziantep
2026-04-16,Product A,Electronics,106,290.46,Ankara
2026-11-11,Product B,Electronics,164,89.85,Adana
2026-04-27,Product A,Apparel,34,347.54,Bursa
2026-07-25,Product C,Electronics,314,162.74,Adana
2026-03-17,Product C,Electronics,201,126.36,Antalya
2026-01-05,Product C,Home,400,134.02,Adana
2026-06-11,Product B,Apparel,39,85.99,Konya
2026-07-26,Product A,Electronics,96,301.28,Antalya
2026-03-19,Product B,Home,338,82.55,Bursa
2026-08-14,Product A,Apparel,230,329.87,Antalya
2026-11-21,Product B,Home,362,101.34,Gaziantep
2026-01-27,Product B,Electronics,219,104.32,Adana
2026-08-16,Product C,Apparel,10,146.3,Antalya
2026-03-22,Product A,Electronics,465,254.42,Istanbul
2026-05-13,Product A,Home,184,319.63,Istanbul
2026-09-28,Product A,Home,14,340.6,Ankara
2026-11-10,Product C,Apparel,298,158.2,Izmir
2026-03-12,Product A,Apparel,95,277.35,Gaziantep
2026-09-03,Product A,Apparel,267,307.25,Bursa
2026-08-01,Product B,Electronics,498,100.57,Ankara
2026-12-10,Product C,Electronics,326,182.96,Ankara
2026-07-15,Product C,Electronics,450,180.91,Ankara
2026-03-30,Product B,Apparel,476,100.25,Konya
2026-10-17,Product B,Electronics,405,102.0,Adana
2026-11-05,Product C,Electronics,238,163.71,Adana
2026-07-12,Product A,Electronics,74,265.64,Istanbul
2026-06-23,Product A,Home,230,282.51,Gaziantep
2026-02-26,Product B,Apparel,75,71.12,Ankara
2026-01-17,Product C,Home,25,181.8,Istanbul
2026-01-02,Product B,Apparel,12,112.89,Izmir
2026-03-26,Product B,Apparel,365,119.89,Adana
2026-09-17,Product C,Home,301,167.77,Gaziantep
2026-11-29,Product B,Home,18,96.7,Antalya
2026-02-13,Product A,Apparel,132,271.7,Konya
2026-03-19,Product B,Electronics,302,88.1,Antalya
2026-11-17,Product B,Home,374,79.57,Gaziantep
2026-11-13,Product A,Electronics,388,284.21,Konya
2026-07-24,Product C,Home,329,176.07,Adana
2026-07-17,Product B,Electronics,63,113.71,Antalya
2026-02-10,Product C,Home,292,180.38,Istanbul
2026-12-09,Product B,Electronics,488,82.15,Bursa
2026-08-25,Product A,Home,21,255.95,Konya
2026-11-01,Product C,Home,404,146.87,Bursa
2026-04-29,Product A,Home,408,328.66,Bursa
2026-08-28,Product B,Electronics,164,119.9,Ankara
2026-12-09,Product A,Electronics,429,329.8,Konya
2026-10-13,Product B,Electronics,179,86.93,Adana
2026-01-21,Product A,Apparel,143,295.87,Adana
2026-07-04,Product C,Apparel,479,199.56,Ankara
2026-08-19,Product B,Home,428,104.52,Ankara
2026-05-20,Product A,Home,409,341.78,Istanbul
2026-09-26,Product A,Home,182,252.54,Konya
2026-12-17,Product A,Electronics,242,261.94,Konya
2026-03-09,Product C,Electronics,47,124.72,Konya
2026-07-24,Product B,Apparel,463,74.99,Ankara
2026-09-27,Product A,Home,484,256.54,Izmir
2026-04-16,Product A,Home,429,294.56,Bursa
2026-10-21,Product A,Electronics,288,287.42,Antalya
2026-06-13,Product C,Apparel,319,181.27,Gaziantep
2026-09-20,Product A,Apparel,36,321.38,Ankara
2026-09-05,Product A,Electronics,263,322.47,Bursa
2026-02-19,Product A,Electronics,136,329.36,Bursa
2026-05-19,Product B,Home,245,88.39,Adana
2026-03-09,Product A,Home,274,277.0,Istanbul
2026-04-23,Product A,Electronics,468,257.12,Adana
2026-08-21,Product C,Apparel,438,120.93,Adana
2026-09-26,Product A,Electronics,365,271.36,Adana
2026-05-06,Product C,Home,107,161.34,Gaziantep
2026-11-12,Product A,Electronics,41,286.24,Antalya
2026-03-11,Product A,Electronics,436,296.2,Gaziantep
2026-11-03,Product B,Home,465,113.24,Konya
2026-04-11,Product C,Home,291,175.04,Adana
2026-01-17,Product C,Home,254,156.42,Ankara
2026-01-17,Product C,Home,100,178.92,Istanbul
2026-05-22,Product B,Home,136,84.63,Izmir
2026-07-14,Product C,Home,314,140.65,Istanbul
2026-01-31,Product A,Electronics,280,341.53,Istanbul
2026-10-20,Product A,Electronics,299,343.33,Bursa
2026-06-01,Product A,Apparel,45,267.32,Gaziantep
2026-04-16,Product A,Apparel,233,322.83,Izmir
2026-08-08,Product A,Electronics,345,302.05,Izmir
2026-06-14,Product C,Home,237,149.65,Istanbul
2026-09-27,Product C,Electronics,354,150.07,Istanbul
2026-09-28,Product A,Electronics,74,287.79,Bursa
2026-02-21,Product B,Home,383,79.08,Gaziantep
2026-06-30,Product A,Electronics,335,288.61,Ankara
2026-06-24,Product A,Electronics,416,334.37,Konya
2026-10-25,Product A,Electronics,462,337.06,Konya
2026-11-13,Product B,Home,24,97.49,Izmir
2026-12-02,Product B,Electronics,116,71.73,Ankara
2026-08-08,Product A,Home,442,345.66,Izmir
2026-09-10,Product A,Apparel,190,259.39,Istanbul
2026-12-01,Product C,Home,290,183.56,Konya
2026-05-08,Product B,Electronics,81,86.29,Izmir
2026-04-03,Product A,Electronics,120,262.62,Gaziantep
2026-09-20,Product A,Apparel,167,259.98,Adana
2026-04-25,Product B,Home,128,88.25,Bursa
2026-11-24,Product C,Electronics,305,148.9,Ankara
2026-06-17,Product B,Apparel,218,79.38,Adana
2026-08-23,Product A,Home,329,287.33,Izmir
2026-12-22,Product A,Apparel,214,333.66,Adana
2026-08-11,Product B,Electronics,483,76.26,Antalya
2026-02-22,Product A,Apparel,33,332.26,Antalya
2026-04-10,Product C,Apparel,210,198.69,Bursa
2026-11-17,Product A,Apparel,243,339.56,Konya
2026-10-20,Product B,Electronics,181,80.18,Antalya
2026-06-18,Product C,Apparel,405,187.7,Ankara
2026-04-09,Product B,Home,224,85.37,Antalya
2026-05-02,Product C,Electronics,342,127.18,Gaziantep
2026-07-13,Product A,Home,163,306.27,Izmir
2026-01-20,Product C,Electronics,228,145.07,Gaziantep
2026-11-12,Product A,Home,118,315.42,Izmir
2026-03-05,Product C,Electronics,445,128.9,Istanbul
2026-06-01,Product B,Apparel,387,97.74,Konya
2026-02-13,Product A,Electronics,261,281.27,Ankara
2026-06-02,Product C,Apparel,72,196.47,Konya
2026-02-19,Product C,Apparel,403,120.81,Bursa
2026-01-26,Product B,Electronics,64,90.91,Adana
2026-08-15,Product C,Home,239,179.86,Gaziantep
2026-10-11,Product A,Home,244,263.79,Gaziantep
2026-01-23,Product A,Apparel,186,333.13,Bursa
2026-05-29,Product A,Electronics,375,302.91,Konya
2026-01-19,Product B,Home,415,77.41,Istanbul
2026-12-15,Product C,Apparel,258,152.76,Ankara
2026-12-08,Product A,Apparel,284,286.15,Izmir
2026-04-25,Product A,Electronics,294,307.03,Antalya
2026-11-15,Product B,Home,433,111.19,Istanbul
2026-05-25,Product C,Home,220,151.34,Bursa
2026-01-19,Product B,Apparel,235,119.49,Bursa
2026-11-21,Product C,Electronics,51,156.55,Antalya
2026-08-16,Product A,Electronics,472,322.45,Gaziantep
2026-12-03,Product B,Home,491,92.7,Adana
2026-10-30,Product A,Electronics,208,310.01,Adana
2026-05-31,Product C,Electronics,113,176.59,Antalya
2026-09-08,Product C,Apparel,35,171.95,Gaziantep
2026-05-21,Product A,Home,459,267.18,Istanbul
2026-03-24,Product C,Apparel,23,178.39,Konya
2026-03-15,Product A,Home,70,340.32,Konya
2026-04-30,Product A,Electronics,247,338.62,Izmir
2026-12-25,Product A,Apparel,119,258.14,Adana
2026-02-25,Product A,Electronics,448,251.41,Izmir
2026-06-18,Product B,Home,323,83.89,Gaziantep
2026-06-22,Product A,Apparel,338,292.82,Konya
2026-08-14,Product A,Home,28,319.5,Istanbul
2026-10-08,Product B,Home,256,100.14,Konya
2026-10-02,Product C,Electronics,105,145.07,Izmir
2026-12-05,Product B,Home,153,94.55,Istanbul
2026-05-09,Product B,Electronics,245,114.46,Antalya
2026-04-06,Product C,Apparel,118,149.28,Konya
2026-01-28,Product B,Electronics,268,105.78,Izmir
2026-11-10,Product B,Apparel,110,74.8,Ankara
2026-05-24,Product B,Electronics,256,112.33,Adana
2026-10-23,Product C,Apparel,359,187.79,Ankara
2026-01-22,Product B,Home,475,97.0,Istanbul
2026-07-05,Product B,Electronics,430,100.83,Antalya
2026-05-13,Product A,Electronics,177,329.71,Bursa
2026-08-05,Product A,Home,169,286.02,Antalya
2026-10-19,Product B,Home,364,106.0,Konya
2026-10-12,Product B,Electronics,224,111.28,Gaziantep
2026-06-20,Product B,Apparel,276,109.34,Antalya
2026-07-31,Product B,Electronics,87,92.09,Gaziantep
2026-09-20,Product A,Apparel,364,258.65,Ankara
2026-10-07,Product C,Home,436,145.9,Adana
2026-01-01,Product A,Apparel,404,267.48,Adana
2026-05-18,Product B,Apparel,147,100.43,Ankara
2026-06-07,Product B,Electronics,420,105.53,Bursa
2026-07-31,Product A,Apparel,124,288.15,Izmir
2026-04-10,Product C,Apparel,196,141.58,Gaziantep
2026-06-16,Product C,Apparel,178,196.32,Gaziantep
2026-12-27,Product C,Apparel,33,177.22,Konya
2026-04-29,Product A,Electronics,359,281.57,Adana
2026-06-22,Product B,Apparel,451,118.29,Gaziantep
2026-11-20,Product B,Electronics,499,116.74,Istanbul
2026-11-11,Product A,Home,211,256.0,Ankara
2026-03-26,Product B,Apparel,289,106.43,Bursa
2026-05-18,Product A,Apparel,408,271.31,Antalya
2026-10-21,Product C,Electronics,419,193.3,Bursa
2026-02-14,Product B,Electronics,94,110.93,Ankara
2026-03-14,Product C,Apparel,220,139.7,Izmir
2026-03-11,Product B,Apparel,151,96.99,Bursa
2026-06-15,Product C,Electronics,387,186.09,Ankara
2026-08-15,Product C,Electronics,440,145.67,Ankara
2026-03-25,Product B,Apparel,327,109.17,Konya
2026-04-23,Product A,Electronics,439,325.89,Istanbul
2026-04-28,Product B,Electronics,354,89.9,Antalya
2026-02-15,Product C,Apparel,342,148.26,Istanbul
2026-03-07,Product B,Home,425,79.34,Istanbul
2026-02-19,Product C,Electronics,462,158.57,Ankara
2026-04-23,Product A,Home,204,258.16,Gaziantep
2026-07-22,Product C,Home,342,183.03,Adana
2026-01-18,Product B,Electronics,84,113.21,Gaziantep
2026-01-12,Product C,Apparel,64,176.66,Bursa
2026-01-26,Product B,Home,346,112.22,Ankara
2026-09-14,Product B,Home,109,87.06,Adana
2026-09-02,Product B,Electronics,38,106.53,Ankara
2026-10-12,Product A,Home,471,344.15,Izmir
2026-01-15,Product C,Apparel,328,177.1,Gaziantep
2026-06-23,Product B,Home,37,77.03,Istanbul
2026-12-06,Product C,Home,276,171.11,Izmir
2026-10-15,Product B,Electronics,470,113.39,Konya
2026-11-11,Product C,Home,227,189.93,Antalya
2026-04-08,Product B,Electronics,38,72.0,Ankara
2026-05-14,Product C,Electronics,361,143.75,Gaziantep
2026-12-10,Product A,Home,208,288.33,Antalya
2026-10-08,Product C,Electronics,435,123.29,Ankara
2026-02-06,Product A,Apparel,388,275.48,Istanbul
2026-01-19,Product A,Home,418,317.22,Antalya
2026-04-09,Product C,Home,447,173.69,Izmir
2026-04-20,Product B,Home,325,90.75,Ankara
2026-11-01,Product C,Electronics,34,185.57,Izmir
2026-09-18,Product C,Home,191,181.37,Bursa
2026-02-05,Product C,Apparel,259,183.52,Antalya
2026-03-21,Product A,Home,377,339.03,Antalya
2026-06-07,Product B,Electronics,194,73.36,Izmir
2026-07-05,Product B,Home,407,83.89,Gaziantep
2026-04-27,Product B,Apparel,253,77.93,Adana
2026-06-20,Product C,Apparel,204,176.1,Konya
2026-11-19,Product C,Home,91,197.4,Istanbul
2026-06-23,Product C,Apparel,138,130.88,Izmir
2026-05-17,Product A,Apparel,55,338.32,Bursa
2026-01-17,Product A,Electronics,259,337.28,Adana
2026-02-05,Product B,Electronics,318,87.64,Konya
2026-08-03,Product B,Home,195,111.08,Ankara
2026-04-17,Product B,Apparel,27,93.84,Izmir
2026-07-01,Product A,Electronics,52,284.29,Bursa
2026-09-07,Product B,Electronics,429,74.37,Izmir
2026-06-02,Product B,Home,411,81.75,Gaziantep
2026-09-12,Product A,Electronics,310,268.8,Antalya
2026-09-22,Product A,Electronics,271,277.98,Konya
2026-04-19,Product C,Electronics,15,163.76,Gaziantep
2026-10-20,Product B,Apparel,251,112.99,Antalya
2026-12-29,Product C,Home,446,157.14,Konya
2026-08-04,Product B,Home,163,91.86,Antalya
2026-08-23,Product B,Electronics,478,76.57,Antalya
2026-03-30,Product C,Apparel,328,126.43,Antalya
2026-02-09,Product B,Home,155,101.41,Izmir
2026-10-15,Product C,Apparel,176,150.4,Antalya
2026-04-16,Product A,Electronics,383,303.14,Gaziantep
2026-09-16,Product B,Home,149,99.82,Bursa
2026-08-08,Product B,Electronics,471,119.77,Istanbul
2026-01-01,Product C,Electronics,474,192.35,Ankara
2026-03-21,Product C,Apparel,165,180.74,Istanbul
2026-07-03,Product B,Home,301,112.61,Gaziantep
2026-05-23,Product A,Apparel,480,291.16,Gaziantep
2026-08-28,Product B,Apparel,189,86.81,Antalya
2026-02-17,Product B,Apparel,389,96.49,Gaziantep
2026-11-30,Product A,Home,500,298.56,Gaziantep
2026-11-20,Product C,Electronics,334,161.76,Izmir
2026-02-21,Product A,Home,232,283.76,Gaziantep
2026-09-03,Product A,Home,22,257.23,Izmir
2026-06-26,Product B,Home,59,71.78,Antalya
2026-05-17,Product C,Apparel,304,170.75,Antalya
2026-02-19,Product A,Apparel,321,320.52,Gaziantep
2026-04-18,Product A,Home,362,337.72,Izmir
2026-07-03,Product B,Home,234,108.26,Bursa
2026-08-22,Product B,Home,122,100.67,Adana
2026-02-17,Product A,Apparel,432,293.48,Adana
2026-07-23,Product A,Apparel,341,329.42,Adana
2026-05-29,Product C,Apparel,297,140.68,Konya
2026-11-07,Product C,Electronics,95,159.75,Antalya
2026-02-10,Product A,Electronics,432,254.83,Adana
2026-05-10,Product C,Electronics,160,184.57,Antalya
2026-11-01,Product B,Electronics,166,98.66,Izmir
2026-04-25,Product A,Electronics,137,345.72,Ankara
2026-05-28,Product C,Home,71,141.91,Antalya
2026-11-18,Product C,Apparel,210,195.2,Antalya
2026-06-23,Product C,Home,430,135.91,Izmir
2026-12-08,Product C,Apparel,183,121.03,Ankara
2026-04-03,Product C,Home,280,139.53,Antalya
2026-09-15,Product C,Apparel,329,148.87,Konya
2026-01-28,Product C,Electronics,223,164.46,Ankara
2026-04-01,Product C,Home,156,184.91,Ankara
2026-04-13,Product A,Electronics,133,250.17,Gaziantep
2026-12-30,Product A,Electronics,384,276.99,Adana
2026-01-21,Product A,Electronics,375,318.67,Konya
2026-08-02,Product C,Apparel,336,172.59,Konya
2026-02-13,Product A,Apparel,229,285.59,Ankara
2026-12-11,Product B,Home,344,111.39,Istanbul
2026-12-06,Product B,Electronics,428,112.2,Adana
2026-07-17,Product A,Electronics,121,304.3,Istanbul
2026-02-04,Product A,Home,275,306.99,Konya
2026-05-16,Product C,Electronics,256,167.74,Antalya
2026-09-25,Product C,Electronics,468,154.55,Bursa
2026-05-11,Product B,Apparel,68,110.05,Istanbul
2026-01-11,Product C,Home,439,170.63,Istanbul
2026-10-20,Product A,Electronics,366,326.27,Istanbul
2026-02-03,Product C,Home,88,141.25,Izmir
2026-06-23,Product B,Electronics,449,82.05,Ankara
2026-09-30,Product A,Apparel,204,341.97,Bursa
2026-11-06,Product A,Apparel,166,325.92,Bursa
2026-06-24,Product A,Apparel,151,323.65,Bursa
2026-05-17,Product C,Home,395,193.41,Adana
2026-04-06,Product A,Home,175,296.8,Antalya
2026-07-27,Product C,Electronics,441,133.92,Izmir
2026-06-14,Product A,Electronics,14,252.7,Ankara
2026-01-01,Product C,Electronics,446,161.54,Adana
2026-02-19,Product C,Electronics,319,125.21,Ankara
2026-11-11,Product C,Home,336,171.09,Bursa
